Age,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,StateProvinceCode,PostalCode,BikeBuyer
46,M,M,70000,4,2,Bachelors,Professional,1,2,CA,91203,1
50,M,M,60000,4,3,Bachelors,Professional,0,0,CA,94947,0
51,S,M,70000,4,2,Bachelors,Professional,1,2,CA,91945,1
52,S,F,70000,4,2,Bachelors,Professional,0,2,CA,94010,1
56,M,M,60000,4,3,Bachelors,Professional,1,0,CA,92020,0
46,M,F,70000,4,2,Bachelors,Professional,1,2,CA,94611,1
55,S,M,60000,4,3,Bachelors,Professional,1,0,CA,91502,0
56,M,F,60000,4,3,Bachelors,Professional,0,0,CA,90241,0
55,M,M,60000,4,3,Bachelors,Professional,1,0,CA,90505,0
46,M,M,70000,4,2,Bachelors,Professional,1,2,CA,94070,1
50,M,M,60000,4,3,Bachelors,Professional,1,0,CA,90012,0
41,M,M,70000,4,2,Bachelors,Professional,1,2,CA,91364,1
40,S,F,40000,3,3,Partial College,Clerical,1,2,WA,98020,0
35,S,M,40000,3,3,Partial College,Clerical,1,1,WA,98371,0
40,S,F,40000,3,3,Partial College,Clerical,1,2,WA,98312,1
42,S,M,40000,4,4,Partial College,Clerical,1,2,WA,98225,1
40,S,M,40000,3,3,Partial College,Clerical,1,1,WA,98312,1
42,S,M,40000,4,4,Partial College,Clerical,1,1,WA,98201,1
41,S,F,40000,3,3,Partial College,Clerical,1,1,WA,98033,1
35,S,M,40000,3,3,Partial College,Clerical,1,1,WA,98036,1
34,S,M,40000,3,3,Partial College,Clerical,1,0,WA,98036,0
40,S,F,40000,3,3,Partial College,Clerical,1,2,WA,98312,0
61,S,F,10000,2,1,High School,Manual,1,2,WA,98501,0
40,S,F,40000,3,3,Partial College,Clerical,1,1,WA,98366,1
56,M,F,10000,2,1,High School,Manual,0,2,WA,98020,0
40,S,F,40000,3,3,Partial College,Clerical,1,1,WA,98055,0
35,S,M,40000,3,3,Partial College,Clerical,1,2,WA,98168,1
41,S,M,40000,3,3,Partial College,Clerical,1,2,WA,98312,0
40,S,M,40000,3,3,Partial College,Clerical,1,2,WA,98312,0
62,M,F,10000,2,1,High School,Manual,1,2,WA,98055,0
40,S,M,40000,3,3,Partial College,Clerical,1,1,WA,98366,0
41,M,F,40000,3,3,Partial College,Clerical,1,2,WA,98168,0
52,S,F,20000,2,1,Partial High School,Clerical,1,2,WA,98104,0
58,M,M,20000,2,1,Partial High School,Clerical,0,2,WA,98020,0
52,M,M,20000,2,1,Partial High School,Clerical,1,2,WA,98168,0
34,M,F,40000,3,3,Partial College,Clerical,1,1,WA,98168,0
52,M,F,20000,2,1,Partial High School,Clerical,1,2,WA,98901,0
47,M,F,20000,2,1,Partial High School,Clerical,1,2,WA,98168,0
39,M,M,40000,3,3,Partial College,Clerical,1,0,WA,98104,0
57,S,M,20000,2,1,Partial High School,Clerical,0,2,WA,98033,0
58,S,F,20000,2,1,Partial High School,Clerical,0,2,WA,98055,0
57,S,M,20000,2,1,Partial High School,Clerical,1,2,WA,98403,0
58,M,M,20000,2,1,Partial High School,Clerical,1,2,WA,99362,0
37,S,M,40000,4,4,Partial College,Clerical,1,1,WA,98901,1
41,M,M,40000,3,3,Partial College,Clerical,1,2,WA,98225,0
41,S,M,40000,3,3,Partial College,Clerical,1,2,WA,98168,1
58,S,M,20000,2,1,Partial High School,Clerical,1,2,WA,99202,0
52,M,M,20000,2,1,Partial High School,Clerical,0,2,WA,98168,0
58,M,F,20000,2,1,Partial High School,Clerical,0,2,WA,98312,0
47,M,F,90000,4,4,Bachelors,Management,1,1,WA,98168,0
69,M,F,70000,3,1,Bachelors,Management,0,1,WA,98104,0
72,M,F,120000,2,4,Graduate Degree,Management,1,3,WA,98270,0
72,M,M,130000,2,3,Bachelors,Management,1,4,WA,98055,1
69,M,F,70000,4,1,Bachelors,Management,1,1,WA,98020,1
49,M,M,100000,4,1,Bachelors,Management,1,4,WA,98366,1
75,M,F,130000,2,3,Bachelors,Management,1,4,WA,98225,1
73,M,F,130000,2,3,Bachelors,Management,1,4,WA,98366,1
74,M,M,170000,1,2,Graduate Degree,Management,1,4,WA,99362,0
46,M,M,110000,1,1,Graduate Degree,Management,1,2,WA,99362,1
73,M,M,120000,2,4,Graduate Degree,Management,1,3,WA,98371,0
66,M,F,110000,2,4,Bachelors,Management,0,3,WA,98027,0
69,M,F,70000,4,1,Bachelors,Management,1,1,WA,98033,1
68,M,F,70000,4,1,Bachelors,Management,1,1,WA,98501,1
49,M,M,100000,3,1,Bachelors,Management,1,4,WA,98201,0
44,M,F,100000,3,1,Bachelors,Management,1,4,WA,98201,0
76,M,F,170000,1,1,Graduate Degree,Management,1,4,WA,98225,0
72,M,F,110000,2,4,Bachelors,Management,1,2,WA,98371,0
68,M,F,70000,4,1,Bachelors,Management,1,1,WA,98036,1
51,M,M,70000,4,1,Bachelors,Management,0,1,WA,98055,0
77,M,F,120000,2,4,Graduate Degree,Management,1,3,WA,98225,0
74,M,M,100000,2,3,Graduate Degree,Management,1,3,WA,98225,0
69,M,M,100000,2,3,Graduate Degree,Management,1,3,WA,98225,0
74,M,M,130000,2,3,Bachelors,Management,1,4,WA,98052,1
73,M,M,130000,2,3,Bachelors,Management,1,4,WA,98107,0
72,S,M,110000,2,4,Bachelors,Management,1,3,WA,98020,1
72,S,F,170000,2,3,Graduate Degree,Management,0,2,WA,98036,1
68,M,M,70000,4,1,Bachelors,Management,1,1,WA,98284,0
67,M,M,70000,4,1,Bachelors,Management,1,1,WA,98901,1
62,M,M,70000,4,1,Bachelors,Management,1,1,WA,98225,1
44,S,F,100000,3,1,Bachelors,Management,1,4,WA,98027,1
73,M,M,100000,2,3,Graduate Degree,Management,1,3,WA,98901,0
72,M,F,100000,2,3,Graduate Degree,Management,1,3,WA,98901,0
72,M,F,130000,2,3,Bachelors,Management,1,4,WA,98020,1
68,M,F,70000,4,1,Bachelors,Management,0,1,WA,98055,0
51,M,M,70000,4,1,Bachelors,Management,1,1,WA,98052,1
76,M,F,110000,2,4,Graduate Degree,Management,0,1,WA,99202,0
74,S,M,120000,2,4,Graduate Degree,Management,1,3,WA,98036,1
67,M,F,120000,2,4,Graduate Degree,Management,0,3,WA,98033,0
73,M,F,120000,2,4,Graduate Degree,Management,1,3,WA,98020,0
72,M,M,120000,2,4,Graduate Degree,Management,1,3,WA,98225,0
71,M,F,120000,2,4,Bachelors,Management,1,3,WA,98036,0
48,S,F,110000,0,1,Graduate Degree,Management,1,0,WA,99202,0
48,S,F,110000,0,1,Graduate Degree,Management,0,2,WA,98201,1
75,M,F,110000,2,4,Graduate Degree,Management,1,1,WA,98033,0
68,S,M,130000,2,3,Bachelors,Management,0,4,WA,98901,0
71,M,F,120000,2,4,Bachelors,Management,1,3,WA,98027,0
68,M,M,70000,3,1,Bachelors,Management,1,1,WA,98403,1
68,M,F,60000,2,1,Bachelors,Management,1,0,WA,98052,1
77,M,F,110000,2,3,Graduate Degree,Management,0,4,WA,98168,0
56,M,F,80000,5,4,Graduate Degree,Management,1,0,WA,98055,0
39,M,M,100000,3,1,Bachelors,Management,1,4,WA,98027,0
50,S,F,100000,4,1,Bachelors,Management,1,4,WA,98036,1
52,M,F,80000,4,3,Bachelors,Management,1,0,WA,98027,0
41,S,M,110000,1,1,Graduate Degree,Management,0,2,WA,98901,1
58,M,F,80000,2,1,Bachelors,Management,1,0,WA,98027,1
58,M,M,80000,2,1,Bachelors,Management,1,1,WA,98284,1
51,M,M,110000,3,2,Bachelors,Management,1,4,WA,99362,0
47,S,M,110000,0,1,Graduate Degree,Management,1,0,WA,98104,0
49,M,F,100000,3,1,Bachelors,Management,1,4,WA,98201,0
39,S,M,100000,3,1,Bachelors,Management,1,4,WA,98020,1
44,M,M,100000,4,1,Bachelors,Management,1,4,WA,98366,1
47,M,M,90000,4,4,Bachelors,Management,1,0,WA,98366,0
67,S,M,70000,2,1,Bachelors,Management,1,1,WA,98284,0
68,S,F,70000,2,1,Bachelors,Management,0,1,WA,99202,1
57,M,F,80000,2,1,Bachelors,Management,0,0,WA,98036,1
68,S,F,70000,2,1,Bachelors,Management,0,1,WA,98501,1
50,S,M,100000,4,1,Bachelors,Management,0,4,WA,98366,0
47,M,F,90000,4,4,Bachelors,Management,1,1,WA,98201,0
56,S,F,70000,2,1,Bachelors,Management,0,1,WA,98284,1
62,M,F,70000,2,1,Bachelors,Management,1,1,WA,98501,0
44,M,M,100000,3,1,Bachelors,Management,1,3,WA,98020,0
44,S,M,100000,4,1,Bachelors,Management,0,4,WA,98270,0
67,S,F,70000,2,1,Bachelors,Management,0,1,WA,98225,1
67,M,M,70000,2,1,Bachelors,Management,1,1,WA,98225,0
41,M,F,90000,4,4,Bachelors,Management,1,1,WA,98366,0
42,S,M,110000,0,1,Graduate Degree,Management,0,1,WA,99202,0
67,S,M,70000,2,1,Bachelors,Management,1,1,WA,98366,0
52,S,F,80000,4,3,Bachelors,Management,0,0,WA,98901,0
49,M,M,100000,3,1,Bachelors,Management,1,4,WA,98201,0
44,M,F,100000,4,1,Bachelors,Management,1,4,WA,98036,0
49,S,F,100000,4,1,Bachelors,Management,1,4,WA,98270,0
48,S,F,40000,4,2,High School,Skilled Manual,1,2,WA,98201,0
44,M,M,40000,4,2,High School,Skilled Manual,1,2,WA,98027,0
44,M,M,40000,4,2,High School,Skilled Manual,0,3,WA,98107,0
43,M,M,60000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98055,0
44,M,F,60000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98020,0
43,M,M,60000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98371,0
52,M,M,40000,4,3,High School,Skilled Manual,1,2,WA,98225,0
53,M,F,40000,4,2,High School,Skilled Manual,1,2,WA,98020,1
41,S,F,90000,4,4,Partial College,Skilled Manual,0,3,WA,98225,0
52,M,F,40000,4,3,High School,Skilled Manual,1,2,WA,98225,0
44,M,M,40000,4,2,High School,Skilled Manual,1,2,WA,98055,1
43,S,M,40000,4,2,High School,Skilled Manual,1,2,WA,98036,1
62,M,M,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98104,0
43,M,F,60000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98036,1
38,M,M,60000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98312,1
43,M,M,60000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98312,1
57,S,F,70000,2,1,Partial High School,Skilled Manual,0,2,WA,98055,1
62,S,M,70000,2,1,Partial High School,Skilled Manual,1,3,WA,98027,1
35,M,M,90000,4,4,Partial College,Skilled Manual,1,3,WA,98107,0
43,M,M,60000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98168,1
41,M,F,90000,4,4,Partial College,Skilled Manual,1,3,WA,98225,0
43,M,M,60000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98168,1
62,M,M,70000,2,1,Partial High School,Skilled Manual,0,2,WA,98270,1
62,S,F,70000,2,1,Partial High School,Skilled Manual,0,3,WA,98033,1
48,S,M,40000,4,3,High School,Skilled Manual,1,3,WA,98168,1
63,M,M,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98403,0
49,M,M,40000,4,2,High School,Skilled Manual,1,2,WA,98901,1
46,S,F,90000,4,4,Partial College,Skilled Manual,0,3,WA,98225,0
38,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98225,1
52,M,F,40000,4,3,High School,Skilled Manual,1,2,WA,98107,0
62,M,M,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98036,0
62,M,M,70000,2,1,Partial High School,Skilled Manual,1,3,WA,98168,0
53,S,M,40000,4,3,High School,Skilled Manual,1,3,WA,98168,1
47,S,M,90000,4,4,Partial College,Skilled Manual,0,3,WA,98225,0
44,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98225,1
44,M,M,70000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98052,1
41,M,F,90000,4,4,Partial College,Skilled Manual,1,3,WA,98225,0
53,M,F,40000,4,3,High School,Skilled Manual,1,3,WA,98107,0
62,S,F,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98312,0
62,S,F,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98201,0
44,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98270,1
43,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98501,1
63,S,M,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98027,0
46,M,F,90000,4,4,Partial College,Skilled Manual,1,3,WA,98312,0
47,S,F,90000,4,4,Partial College,Skilled Manual,0,3,WA,98312,0
63,M,F,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98501,0
62,M,M,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98052,0
63,M,M,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98225,1
43,S,F,40000,4,3,High School,Skilled Manual,1,3,WA,98225,1
43,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98225,1
43,M,M,70000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98312,1
54,S,M,40000,4,2,High School,Skilled Manual,1,2,WA,98104,1
44,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98107,1
43,M,F,70000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98168,1
62,S,F,70000,2,1,Partial High School,Skilled Manual,0,2,WA,98501,1
62,M,M,70000,2,1,Partial High School,Skilled Manual,1,2,WA,99362,0
63,M,F,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98104,0
38,M,F,50000,1,1,Graduate Degree,Skilled Manual,1,0,WA,98168,1
46,M,M,70000,2,1,Partial High School,Skilled Manual,1,2,WA,98312,0
56,M,F,60000,3,1,Partial High School,Skilled Manual,1,2,WA,98107,0
54,S,F,40000,4,2,High School,Skilled Manual,0,2,WA,98270,1
43,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,WA,98168,0
45,S,M,40000,2,2,Bachelors,Skilled Manual,1,0,WA,98052,0
40,S,F,40000,2,2,Bachelors,Skilled Manual,1,0,WA,98168,0
48,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,WA,99362,0
42,S,F,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98403,0
43,S,F,60000,3,3,Bachelors,Skilled Manual,1,1,WA,98168,0
44,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98284,1
49,M,M,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98020,0
52,S,M,60000,4,2,Bachelors,Skilled Manual,0,2,WA,99362,0
37,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,WA,98107,0
46,M,M,40000,2,2,Bachelors,Skilled Manual,1,0,WA,98312,1
40,M,M,40000,2,2,Bachelors,Skilled Manual,1,0,WA,98168,1
47,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98201,0
50,M,M,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98201,0
41,M,M,60000,2,2,Bachelors,Skilled Manual,1,0,WA,98055,1
47,S,F,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98020,0
44,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98036,1
47,S,M,60000,2,2,Bachelors,Skilled Manual,1,1,WA,98168,0
41,S,F,60000,2,2,Bachelors,Skilled Manual,1,1,WA,98901,0
36,S,M,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98201,0
44,S,F,80000,3,3,Bachelors,Skilled Manual,1,1,WA,98312,1
44,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98284,1
50,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98104,1
41,S,F,60000,2,2,Bachelors,Skilled Manual,0,0,WA,98055,1
46,S,F,60000,2,2,Bachelors,Skilled Manual,1,0,WA,99362,1
35,S,F,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98033,1
41,S,F,70000,2,2,Bachelors,Skilled Manual,0,1,WA,98225,0
49,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98270,1
45,S,M,60000,4,2,Bachelors,Skilled Manual,0,2,WA,98020,1
44,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98201,1
50,S,F,60000,4,4,Bachelors,Skilled Manual,1,2,WA,98020,0
45,S,F,60000,4,2,Bachelors,Skilled Manual,0,2,WA,98312,1
51,S,F,70000,4,2,Bachelors,Skilled Manual,0,2,WA,98284,1
41,S,F,70000,2,2,Bachelors,Skilled Manual,0,1,WA,98312,0
48,S,F,60000,3,3,Bachelors,Skilled Manual,1,1,WA,98312,1
48,S,F,60000,3,3,Bachelors,Skilled Manual,1,1,WA,98901,1
50,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98055,1
39,S,M,60000,4,4,Bachelors,Skilled Manual,0,2,WA,98284,0
45,M,M,60000,4,4,Bachelors,Skilled Manual,1,3,WA,98225,0
50,S,F,80000,3,3,Bachelors,Skilled Manual,0,2,WA,98055,0
50,S,M,60000,4,2,Bachelors,Skilled Manual,1,2,WA,98168,1
50,S,M,60000,4,2,Bachelors,Skilled Manual,1,2,WA,98366,1
49,S,F,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98020,1
50,S,M,60000,4,4,Bachelors,Skilled Manual,1,2,WA,98366,0
40,M,F,60000,4,4,Bachelors,Skilled Manual,1,3,WA,98312,0
50,S,M,60000,4,2,Bachelors,Skilled Manual,0,2,WA,98312,1
41,S,M,70000,2,2,Bachelors,Skilled Manual,0,1,WA,98168,0
50,M,F,80000,3,3,Bachelors,Skilled Manual,1,1,WA,98055,0
49,M,F,80000,3,3,Bachelors,Skilled Manual,1,2,WA,98036,0
45,S,M,60000,4,2,Bachelors,Skilled Manual,1,2,WA,98403,1
47,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98312,1
46,S,F,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98312,1
44,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,WA,98225,1
45,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,WA,98033,0
46,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98168,1
47,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98225,1
45,M,M,60000,4,4,Bachelors,Skilled Manual,1,3,WA,98168,0
50,M,M,60000,4,2,Bachelors,Skilled Manual,1,2,WA,99362,1
44,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,WA,98270,0
45,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,WA,98052,1
44,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,WA,98901,0
49,M,M,60000,3,3,Bachelors,Skilled Manual,1,0,WA,98033,0
44,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,WA,98901,1
46,S,F,70000,2,2,Bachelors,Skilled Manual,1,0,WA,98270,1
41,S,M,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98225,1
49,M,M,60000,2,2,Bachelors,Skilled Manual,1,1,WA,98366,1
50,M,F,60000,4,4,Bachelors,Skilled Manual,1,2,WA,98027,0
46,S,F,60000,2,2,Bachelors,Skilled Manual,1,0,WA,98366,1
47,M,M,70000,2,2,Bachelors,Skilled Manual,1,0,WA,98366,1
49,M,M,60000,3,3,Bachelors,Skilled Manual,1,0,WA,98403,0
50,M,M,60000,4,2,Bachelors,Skilled Manual,1,2,WA,98901,1
39,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,WA,98033,1
44,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,WA,98052,1
44,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,WA,98020,1
45,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,WA,98168,1
45,S,M,60000,2,2,Bachelors,Skilled Manual,0,0,WA,98312,1
46,S,M,60000,2,2,Bachelors,Skilled Manual,1,0,WA,98225,1
50,M,F,60000,4,4,Bachelors,Skilled Manual,1,3,WA,98168,0
45,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,WA,98027,1
45,S,M,60000,2,2,Bachelors,Skilled Manual,1,0,WA,99202,1
47,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98168,1
50,S,F,60000,4,2,Bachelors,Skilled Manual,0,2,WA,98020,1
40,S,F,60000,2,2,Bachelors,Skilled Manual,0,0,WA,99362,1
51,S,F,60000,4,4,Bachelors,Skilled Manual,0,2,WA,98901,0
51,S,M,60000,4,4,Bachelors,Skilled Manual,1,2,WA,98403,0
45,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,WA,98270,1
45,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,WA,99362,1
45,S,F,60000,2,2,Bachelors,Skilled Manual,0,0,WA,98312,1
41,M,M,70000,2,2,Bachelors,Skilled Manual,1,0,WA,98270,1
47,M,F,70000,2,2,Bachelors,Skilled Manual,1,0,WA,98033,1
47,M,F,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98107,0
44,M,M,40000,1,1,Bachelors,Skilled Manual,0,1,WA,98168,1
44,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,WA,98052,1
45,S,M,60000,2,2,Bachelors,Skilled Manual,1,0,WA,98055,1
46,S,F,70000,2,2,Bachelors,Skilled Manual,1,0,WA,98027,1
43,M,M,80000,3,3,Bachelors,Skilled Manual,1,0,WA,98371,0
48,S,M,80000,3,3,Bachelors,Skilled Manual,0,1,WA,98168,1
45,S,F,60000,4,4,Bachelors,Skilled Manual,1,2,WA,98036,0
45,S,M,60000,4,4,Bachelors,Skilled Manual,0,3,WA,98312,1
45,M,M,60000,1,1,Bachelors,Skilled Manual,1,1,WA,98403,1
41,M,F,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98225,1
41,M,M,70000,2,2,Bachelors,Skilled Manual,1,1,WA,98312,1
43,S,M,80000,3,3,Bachelors,Skilled Manual,1,0,WA,98225,0
49,S,M,80000,3,3,Bachelors,Skilled Manual,0,1,WA,98312,1
42,M,F,60000,1,1,Bachelors,Skilled Manual,1,0,WA,98225,1
42,M,M,60000,1,1,Bachelors,Skilled Manual,1,0,WA,98027,1
42,M,F,60000,1,1,Bachelors,Skilled Manual,1,0,WA,98027,1
45,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,WA,98366,1
45,M,F,60000,1,1,Bachelors,Skilled Manual,1,1,WA,98020,1
46,S,F,70000,2,2,Bachelors,Skilled Manual,1,0,WA,98168,1
48,M,M,60000,2,2,Bachelors,Skilled Manual,1,1,WA,99202,1
51,M,M,60000,4,4,Bachelors,Skilled Manual,0,3,WA,98168,0
44,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,WA,98168,0
45,S,F,50000,5,5,Bachelors,Skilled Manual,1,3,WA,98403,1
50,S,M,50000,4,4,Bachelors,Skilled Manual,1,3,WA,98501,0
45,M,M,50000,4,2,Bachelors,Skilled Manual,1,2,WA,98901,0
44,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98036,0
39,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,99362,0
39,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98901,1
45,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,WA,98501,0
47,S,M,50000,2,2,Bachelors,Skilled Manual,1,1,WA,98055,0
51,M,M,50000,4,4,Bachelors,Skilled Manual,1,3,WA,98312,0
51,S,F,50000,5,5,Bachelors,Skilled Manual,1,3,WA,98201,1
37,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98168,0
40,S,F,50000,2,2,Bachelors,Skilled Manual,1,0,WA,98270,1
42,S,F,50000,2,2,Bachelors,Skilled Manual,1,1,WA,98284,1
48,S,M,50000,2,2,Bachelors,Skilled Manual,0,1,WA,98027,0
39,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,WA,98403,0
40,S,F,50000,2,2,Bachelors,Skilled Manual,0,0,WA,99202,1
46,S,M,50000,2,2,Bachelors,Skilled Manual,0,0,WA,98107,1
40,S,F,50000,4,4,Bachelors,Skilled Manual,1,2,WA,99362,0
45,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98225,1
44,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,WA,98201,1
40,M,M,50000,2,2,Bachelors,Skilled Manual,1,0,WA,98901,1
42,S,F,50000,2,2,Bachelors,Skilled Manual,1,1,WA,98052,1
47,S,F,50000,2,2,Bachelors,Skilled Manual,0,1,WA,98027,0
42,S,F,50000,2,2,Bachelors,Skilled Manual,1,1,WA,98168,1
42,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98168,1
45,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98168,1
44,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98033,1
40,S,M,50000,2,2,Bachelors,Skilled Manual,1,0,WA,98055,1
45,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,WA,98201,1
42,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98033,1
45,S,F,50000,2,2,Bachelors,Skilled Manual,1,0,WA,98312,1
45,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98104,1
42,S,M,50000,2,2,Bachelors,Skilled Manual,0,1,WA,98225,1
49,M,M,50000,3,3,Bachelors,Skilled Manual,1,1,WA,98201,0
44,M,M,50000,3,3,Bachelors,Skilled Manual,1,2,WA,98371,0
43,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98201,1
44,M,F,50000,3,3,Bachelors,Skilled Manual,1,2,WA,98270,0
49,M,M,50000,3,3,Bachelors,Skilled Manual,1,3,WA,98371,0
44,M,F,50000,3,3,Bachelors,Skilled Manual,1,3,WA,98020,0
46,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,WA,98020,0
43,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98027,1
43,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98270,1
40,M,M,50000,2,2,Bachelors,Skilled Manual,1,0,WA,99362,1
48,S,M,50000,2,2,Bachelors,Skilled Manual,0,1,WA,98366,1
49,M,F,50000,3,3,Bachelors,Skilled Manual,1,1,WA,98107,0
38,M,M,50000,3,3,Bachelors,Skilled Manual,1,2,WA,99362,0
49,M,F,50000,3,3,Bachelors,Skilled Manual,1,2,WA,98027,0
49,M,M,50000,3,3,Bachelors,Skilled Manual,1,3,WA,98225,0
50,S,M,50000,4,4,Bachelors,Skilled Manual,0,1,WA,98055,0
42,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98225,1
37,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98027,1
50,S,M,50000,3,3,Bachelors,Skilled Manual,0,2,WA,99362,0
49,M,M,50000,3,3,Bachelors,Skilled Manual,1,3,WA,98027,0
49,M,M,50000,3,3,Bachelors,Skilled Manual,0,2,WA,98312,0
43,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98225,1
36,M,F,50000,2,2,Bachelors,Skilled Manual,1,1,WA,98284,1
50,M,F,50000,3,3,Bachelors,Skilled Manual,1,1,WA,98201,0
38,S,F,50000,3,3,Bachelors,Skilled Manual,0,2,WA,99202,0
43,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98312,1
43,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98027,1
37,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98270,1
48,S,M,50000,2,2,Bachelors,Skilled Manual,0,1,WA,98312,1
47,M,F,50000,2,2,Bachelors,Skilled Manual,1,1,WA,98312,1
49,M,M,50000,3,3,Bachelors,Skilled Manual,1,3,WA,98312,0
44,S,F,50000,3,3,Bachelors,Skilled Manual,1,1,WA,98020,0
42,M,M,50000,1,1,Bachelors,Skilled Manual,1,0,WA,98312,1
